id,dep_delayed_15min
12063,0.70367736
12064,0.22412495
12065,0.25620127
12066,0.07104984
12067,0.24228393
12068,0.14148565
12069,0.11015164
12070,0.15847678
12071,0.11306691
12072,0.29009727
12073,0.13537213
12074,0.11906621
12075,0.0053265207
12076,0.11985558
12077,0.464845
12078,0.10533782
12079,0.14293835
12080,0.0021650963
12081,0.012371293
12082,0.18162884
12083,0.043883875
12084,0.0014051145
12085,0.0056782668
12086,0.121703535
12087,0.27980644
12088,0.15515818
12089,0.2826848
12090,0.23356077
12091,0.0020385813
12092,0.09583874
12093,0.13965008
12094,0.2145014
12095,0.46072176
12096,0.1470537
12097,0.28548247
12098,0.19938082
12099,0.521079
12100,0.11719078
12101,0.24461187
12102,0.23160006
12103,0.086359285
12104,0.03802357
12105,0.17709717
12106,0.32571673
12107,0.74805635
12108,0.18329449
12109,0.12505725
12110,0.03771549
12111,0.1129119
12112,0.20892827
12113,0.036285296
12114,0.031579494
12115,0.0731088
12116,0.11133322
12117,0.22989336
12118,0.055002995
12119,0.09919657
12120,0.20981742
12121,0.069975145
12122,0.08118762
12123,0.35808182
12124,0.19205235
12125,0.002098147
12126,0.50080985
12127,0.15393656
12128,0.116350286
12129,0.4361717
12130,0.2761652
12131,0.29199785
12132,0.09525599
12133,0.32618687
12134,0.0973707
12135,0.01060456
12136,0.16475241
12137,0.08735994
12138,0.42039627
12139,0.28014258
12140,0.056851394
12141,0.26668534
12142,0.8600395
12143,0.2883358
12144,0.110339925
12145,0.22338395
12146,0.06738327
12147,0.079755835
12148,0.11900034
12149,0.06592159
12150,0.12797147
12151,0.1833344
12152,0.09840874
12153,0.034295242
12154,0.2299873
12155,0.41649193
12156,0.12296877
12157,0.67684966
12158,0.25593618
12159,0.28097612
12160,0.60596484
12161,0.088752896
12162,0.0080705155
12163,0.053062424
12164,0.09866299
12165,0.14918315
12166,0.058693387
12167,0.012388135
12168,0.12337415
12169,0.2894391
12170,0.001653291
12171,0.11178004
12172,0.14371894
12173,0.3094945
12174,0.109606385
12175,0.23119798
12176,0.04028958
12177,0.31287435
12178,0.020300977
12179,0.053072404
12180,0.26838595
12181,0.4900725
12182,0.3464543
12183,0.13229519
12184,0.1356369
12185,0.22028255
12186,0.34113872
12187,0.07712179
12188,0.3640697
12189,0.071471095
12190,0.054164227
12191,0.1396868
12192,0.009942387
12193,0.09726849
12194,0.08249019
12195,0.46320832
12196,0.34748042
12197,0.13027215
12198,0.0026004803
12199,0.1537914
12200,0.2422917
12201,0.35918805
12202,0.39672616
12203,0.4785975
12204,0.09659513
12205,0.08804682
12206,0.117203824
12207,0.3233678
12208,0.19140913
12209,0.13808407
12210,0.07717215
12211,0.9778204
12212,0.10259276
12213,0.12516491
12214,0.34461492
12215,0.102565475
12216,0.21776189
12217,0.37806216
12218,0.004968387
12219,0.15545164
12220,0.050694708
12221,0.42937264
12222,0.04060331
12223,0.16883306
12224,0.1670352
12225,0.12323111
12226,0.034739718
12227,0.0369041
12228,0.18734191
12229,0.1596974
12230,0.021636803
12231,0.19441557
12232,0.50298077
12233,0.1809755
12234,0.053967215
12235,0.1080844
12236,0.24291283
12237,0.042212874
12238,0.21125466
12239,0.22285637
12240,0.22267422
12241,0.005022968
12242,0.05283571
12243,0.013809325
12244,0.059026007
12245,0.06560225
12246,0.6555222
12247,0.12629162
12248,0.22731993
12249,0.90317917
12250,0.45094758
12251,0.07800785
12252,0.5955011
12253,0.18565454
12254,0.19802336
12255,0.06306513
12256,0.21193124
12257,0.06700868
12258,0.20749812
12259,0.5582245
12260,0.06335571
12261,0.2820694
12262,0.31016642
12263,0.2019135
12264,0.10831376
12265,0.03280924
12266,0.28073436
12267,0.46279958
12268,0.20020965
12269,0.05425353
12270,0.12635942
12271,0.4168645
12272,0.113913596
12273,0.027772723
12274,0.06856487
12275,0.24699438
12276,0.12208111
12277,0.0066998126
12278,0.07987196
12279,0.03898402
12280,0.14869033
12281,0.26853284
12282,0.22037129
12283,0.21930116
12284,0.19339927
12285,0.3072964
12286,0.09746511
12287,0.073613144
12288,0.5663147
12289,0.25557643
12290,0.23106673
12291,0.07965198
12292,0.27712625
12293,0.010168698
12294,0.5158699
12295,0.5719714
12296,0.23636012
12297,0.5297705
12298,0.2585222
12299,0.2652064
12300,0.3867444
12301,0.005320087
12302,0.042981256
12303,0.098352574
12304,0.089900434
12305,0.20576297
12306,0.12966213
12307,0.21537347
12308,0.3672891
12309,0.09232139
12310,0.059479404
12311,0.2955811
12312,0.022992121
12313,0.07959854
12314,0.21872763
12315,0.07251499
12316,0.30871028
12317,0.56615627
12318,0.06254333
12319,0.010436194
12320,0.19140978
12321,0.09496227
12322,0.16149707
12323,0.11927036
12324,0.11315235
12325,0.029758014
12326,0.07932259
12327,0.058984164
12328,0.017803213
12329,0.046626203
12330,0.3234206
12331,0.15131998
12332,0.76608336
12333,0.04522576
12334,0.021515643
12335,0.15157312
12336,0.11267886
12337,0.14531085
12338,0.27058962
12339,0.0032836352
12340,0.5022332
12341,0.19249828
12342,0.24985857
12343,0.19565819
12344,0.36253005
12345,0.20495397
12346,0.1653035
12347,0.21328421
12348,0.10026555
12349,0.1465772
12350,0.123848155
12351,0.28241742
12352,0.15572311
12353,0.06512746
12354,0.4352565
12355,0.9272085
12356,0.021212833
12357,0.31968647
12358,0.020514298
12359,0.14181608
12360,0.35879
12361,0.18220662
12362,0.57779175
12363,0.33256578
12364,0.0033395723
12365,0.10072452
12366,0.2238141
12367,0.108615026
12368,0.14444995
12369,0.3954966
12370,0.1998118
12371,0.028966421
12372,0.08128863
12373,0.31920588
12374,0.0027270308
12375,0.53415304
12376,0.013519386
12377,0.092212625
12378,0.079282016
12379,0.3545617
12380,0.06021398
12381,0.06961081
12382,0.016305132
12383,0.24762362
12384,0.12985094
12385,0.05034498
12386,0.18911059
12387,0.05457906
12388,0.09065145
12389,0.5123294
12390,0.21099123
12391,0.009725605
12392,0.19602217
12393,0.012281001
12394,0.044745203
12395,0.24786602
12396,0.08478242
12397,0.1422724
12398,0.4363501
12399,0.24218771
12400,0.24088217
12401,0.27708432
12402,0.13733792
12403,0.12822148
12404,0.092122294
12405,0.040526923
12406,0.09492817
12407,0.3521362
12408,0.023262853
12409,0.15363929
12410,0.115668066
12411,0.32236326
12412,0.042072244
12413,0.032389734
12414,0.19136304
12415,0.18842176
12416,0.0770218
12417,0.46562257
12418,0.0024951536
12419,0.015652228
12420,0.40924096
12421,0.26168063
12422,0.04721124
12423,0.2956293
12424,0.11304741
12425,0.09005429
12426,0.37466264
12427,0.46553484
12428,0.06669
12429,0.13451414
12430,0.10248288
12431,0.06049148
12432,0.39051336
12433,0.17746039
12434,0.18249655
12435,0.14261323
12436,0.17302085
12437,0.1512155
12438,0.19832905
12439,0.52517694
12440,0.028557885
12441,0.068182915
12442,0.19562222
12443,0.026504517
12444,0.080049284
12445,0.10337034
12446,0.075372994
12447,0.036061503
12448,0.08104356
12449,0.023660947
12450,0.09124716
12451,0.31422502
12452,0.08285677
12453,0.17870754
12454,0.0033063248
12455,0.13704179
12456,0.091259
12457,0.0729829
12458,0.11388138
12459,0.18193807
12460,0.21456607
12461,0.117837876
12462,0.06757875
12463,0.18887687
12464,0.1971589
12465,0.2839848
12466,0.002068533
12467,0.12848198
12468,0.27642992
12469,0.09839138
12470,0.08304301
12471,0.2979649
12472,0.3649114
12473,0.0902345
12474,0.016777975
12475,0.08731615
12476,0.28345215
12477,0.17973448
12478,0.023888318
12479,0.27400506
12480,0.13307968
12481,0.1285914
12482,0.047831718
12483,0.54534036
12484,0.100469805
12485,0.100054875
12486,0.31762704
12487,0.35980743
12488,0.06847904
12489,0.19896597
12490,0.20379995
12491,0.1180604
12492,0.00783411
12493,0.25159228
12494,0.3124878
12495,0.34694415
12496,0.027223852
12497,0.13521694
12498,0.16992104
12499,0.01897718
12500,0.07491203
12501,0.04170421
12502,0.7532584
12503,0.24367434
12504,0.052832115
12505,0.09037409
12506,0.43599698
12507,0.14957307
12508,0.11067385
12509,0.1676652
12510,0.08435309
12511,0.33661017
12512,0.04259665
12513,0.005397367
12514,0.1741473
12515,0.006241904
12516,0.16104305
12517,0.6735098
12518,0.14022954
12519,0.029906685
12520,0.13447465
12521,0.18194197
12522,0.121671945
12523,0.015422314
12524,0.095435336
12525,0.19773363
12526,0.28874612
12527,0.16188955
12528,0.111660935
12529,0.2681448
12530,0.07575353
12531,0.21643342
12532,0.26359105
12533,0.2165628
12534,0.091452084
12535,0.0017613549
12536,0.14382231
12537,0.27957472
12538,0.9888638
12539,0.12553428
12540,0.06807556
12541,0.07992938
12542,0.07748496
12543,0.10630026
12544,0.25574857
12545,0.054571137
12546,0.020784497
12547,0.1404991
12548,0.02068386
12549,0.24084555
12550,0.5832983
12551,0.05929765
12552,0.070821755
12553,0.11082377
12554,0.3150621
12555,0.2726532
12556,0.19414498
12557,0.30881867
12558,0.13725007
12559,0.19951093
12560,0.012501221
12561,0.27848926
12562,0.119389094
12563,0.18366462
12564,0.020634335
12565,0.17169298
12566,0.082383245
12567,0.19459164
12568,0.09632475
12569,0.007408321
12570,0.05984621
12571,0.02295236
12572,0.21471299
12573,0.28487292
12574,0.06898571
12575,0.2289779
12576,0.23915017
12577,0.28561103
12578,0.008369136
12579,0.43125898
12580,0.25221598
12581,0.23211806
12582,0.26616466
12583,0.2307824
12584,0.0020612355
12585,0.04010964
12586,0.20367539
12587,0.024040481
12588,0.1379277
12589,0.50053513
12590,0.16252242
12591,0.42306456
12592,0.014004858
12593,0.28253224
12594,0.06600038
12595,0.20337069
12596,0.5126285
12597,0.055658627
12598,0.33877164
12599,0.121609986
12600,0.3471725
12601,0.021902831
12602,0.15349579
12603,0.2899303
12604,0.021805141
12605,0.24328831
12606,0.121918075
12607,0.14752384
12608,0.34431225
12609,0.09924995
12610,0.056690723
12611,0.0353016
12612,0.0746997
12613,0.5038371
12614,0.17475899
12615,0.24479918
12616,0.18373616
12617,0.117447056
12618,0.14234024
12619,0.10611502
12620,0.09595399
12621,0.29600835
12622,0.16529833
12623,0.13420641
12624,0.06162563
12625,0.24986117
12626,0.01769075
12627,0.20212668
12628,0.14683814
12629,0.09430355
12630,0.53216267
12631,0.05857401
12632,0.49979112
12633,0.23972106
12634,0.48265404
12635,0.35397694
12636,0.14552112
12637,0.089672595
12638,0.17482623
12639,0.24750191
12640,0.23258676
12641,0.17818221
12642,0.03202256
12643,0.22529885
12644,0.30433977
12645,0.09645587
12646,0.078958005
12647,0.12678728
12648,0.14863227
12649,0.23480764
12650,0.09818322
12651,0.02975387
12652,0.025226302
12653,0.2159905
12654,0.079382055
12655,0.05656396
12656,0.14243874
12657,0.35150376
12658,0.08977469
12659,0.09772648
12660,0.30814695
12661,0.17290244
12662,0.19475235
12663,0.046498977
12664,0.11089506
12665,0.13536246
12666,0.0885178
12667,0.006499785
12668,0.3618959
12669,0.12771934
12670,0.28104377
12671,0.26836038
12672,0.29025924
12673,0.06262617
12674,0.08642573
12675,0.12751748
12676,0.2365801
12677,0.084461026
12678,0.017812606
12679,0.10650448
12680,0.20593236
12681,0.17521252
12682,0.45730215
12683,0.06404019
12684,0.04312948
12685,0.09515571
12686,0.09095142
12687,0.23449685
12688,0.08228363
12689,0.2912346
12690,0.2295349
12691,0.1174948
12692,0.12780988
12693,0.010522298
12694,0.13513236
12695,0.0475948
12696,0.26714197
12697,0.05789538
12698,0.01822744
12699,0.22008407
12700,0.008866878
12701,0.09064388
12702,0.25185582
12703,0.31731394
12704,0.67629164
12705,0.48510706
12706,0.0016490205
12707,0.33312622
12708,0.14912468
12709,0.04900208
12710,0.28131253
12711,0.6618154
12712,0.00058638497
12713,0.08276267
12714,0.14625481
12715,0.17410518
12716,0.1424122
12717,0.13226666
12718,0.28203565
12719,0.08464994
12720,0.13358136
12721,0.09112717
12722,0.2755438
12723,0.22710273
12724,0.11115289
12725,0.19925556
12726,0.16793714
12727,0.09234415
12728,0.08754775
12729,0.1897699
12730,0.24441594
12731,0.22546758
12732,0.26304078
12733,0.21806581
12734,0.23319677
12735,0.39744696
12736,0.064059116
12737,0.1379183
12738,0.21385282
12739,0.22055358
12740,0.6136474
12741,0.15805234
12742,0.5740975
12743,0.036657896
12744,0.15745968
12745,0.009542349
12746,0.012883162
12747,0.19028334
12748,0.31157967
12749,0.033602796
12750,0.04511783
12751,0.34604967
12752,0.030735852
12753,0.016906297
12754,0.42677912
12755,0.2426943
12756,0.18381324
12757,0.093427405
12758,0.18494903
12759,0.154312
12760,0.029108346
12761,0.0672245
12762,0.42175096
12763,0.6440416
12764,0.0929634
12765,0.025874052
12766,0.15181606
12767,0.16215405
12768,0.16441225
12769,0.29843098
12770,0.14883105
12771,0.19801573
12772,0.16122624
12773,0.0470349
12774,0.11674014
12775,0.005996608
12776,0.045336492
12777,0.33740577
12778,0.27441514
12779,0.071992986
12780,0.022600189
12781,0.17938101
12782,0.35365424
12783,0.20272931
12784,0.15839988
12785,0.0061018346
12786,0.5365871
12787,0.51399904
12788,0.44200277
12789,0.22200331
12790,0.4036218
12791,0.14502864
12792,0.016484309
12793,0.19976641
12794,0.0023172705
12795,0.066239804
12796,0.16998543
12797,0.22571972
12798,0.24984998
12799,0.08544329
12800,0.9113209
12801,0.22905216
12802,0.06609793
12803,0.10536368
12804,0.14151716
12805,0.24453372
12806,0.43546283
12807,0.21629909
12808,0.033551898
12809,0.239186
12810,0.012899327
12811,0.17525265
12812,0.110137224
12813,0.037462633
12814,0.17610203
12815,0.2174235
12816,0.023006232
12817,0.3027172
12818,0.18240401
12819,0.016138459
12820,0.030640593
12821,0.13750981
12822,0.5039353
12823,0.32725862
12824,0.3531702
12825,0.19391514
12826,0.19223969
12827,0.16114764
12828,0.44391376
12829,0.24273662
12830,0.10974525
12831,0.07464907
12832,0.047918886
12833,0.5878303
12834,0.21125555
12835,0.29697707
12836,0.0096532935
12837,0.19593035
12838,0.20368353
12839,0.17944126
12840,0.35317838
12841,0.97131383
12842,0.5881848
12843,0.09661012
12844,0.028657679
12845,0.060465604
12846,0.11405777
12847,0.28516033
12848,0.3190872
12849,0.27460966
12850,0.111339994
12851,0.39074904
12852,0.46848777
12853,0.25665474
12854,0.14225468
12855,0.266793
12856,0.464242
12857,0.08167509
12858,0.18489486
12859,0.644417
12860,0.3347588
12861,0.15717128
12862,0.15776321
12863,0.22463188
12864,0.05316798
12865,0.6241906
12866,0.33288765
12867,0.07000452
12868,0.046084315
12869,0.06651287
12870,0.053168662
12871,0.6515422
12872,0.15043488
12873,0.03279207
12874,0.19226134
12875,0.08183877
12876,0.21343619
12877,0.5976296
12878,0.82595885
12879,0.17788236
12880,0.23879291
12881,0.07615815
12882,0.15747681
12883,0.518517
12884,0.07157266
12885,0.34968123
12886,0.2495297
12887,0.04862623
12888,0.045538913
12889,0.090907514
12890,0.3133944
12891,0.14213912
12892,0.03140114
12893,0.14464262
12894,0.07290633
12895,0.17840655
12896,0.36368594
12897,0.15492864
12898,0.9431081
12899,0.11607707
12900,0.11400039
12901,0.20048685
12902,0.12905915
12903,0.08099712
12904,0.25142586
12905,0.09454187
12906,0.026072506
12907,0.04574404
12908,0.0054169563
12909,0.2422959
12910,0.19960539
12911,0.2399298
12912,0.3005922
12913,0.044138566
12914,0.06651321
12915,0.29164952
12916,0.13622521
12917,0.21265727
12918,0.092802286
12919,0.1520389
12920,0.25537762
12921,0.13601702
12922,0.23499012
12923,0.2487366
12924,0.24158096
12925,0.48907062
12926,0.2757618
12927,0.037091635
12928,0.8095962
12929,0.15512764
12930,0.015595496
12931,0.15742074
12932,0.13371377
12933,0.25586697
12934,0.21915036
12935,0.23161285
12936,0.16583966
12937,0.08031287
12938,0.11812974
12939,0.07568928
12940,0.002378135
12941,0.15005462
12942,0.28623044
12943,0.3071179
12944,0.30114824
12945,0.13761222
12946,0.09088048
12947,0.49791867
12948,0.13378736
12949,0.1346092
12950,0.046102665
12951,0.19191779
12952,0.10136299
12953,0.1454353
12954,0.066196606
12955,0.14980209
12956,0.6942699
12957,0.10324134
12958,0.037710015
12959,0.41258746
12960,0.09513371
12961,0.07402393
12962,0.12512964
12963,0.05066221
12964,0.16770451
12965,0.3891044
12966,0.2185422
12967,0.03496609
12968,0.22881281
12969,0.17711875
12970,0.29066703
12971,0.20271696
12972,0.12265969
12973,0.055717953
12974,0.12050249
12975,0.1828897
12976,0.08795805
12977,0.2959217
12978,0.022724358
12979,0.19840686
12980,0.32627174
12981,0.08921508
12982,0.020624658
12983,0.40048566
12984,0.5818856
12985,0.1218639
12986,0.32011896
12987,0.09329094
12988,0.23165548
12989,0.12645821
12990,0.66650355
12991,0.10395354
12992,0.1472687
12993,0.17156291
12994,0.10027626
12995,0.058707543
12996,0.0028328556
12997,0.16957831
12998,0.034674365
12999,0.22077617
13000,0.23716512
13001,0.0875185
13002,0.04608735
13003,0.055277016
13004,0.43633333
13005,0.29816946
13006,0.23709936
13007,0.10118822
13008,0.3782185
13009,0.013396498
13010,0.05289898
13011,0.33705252
13012,0.2703874
13013,0.1330194
13014,0.232684
13015,0.17031692
13016,0.0890789
13017,0.014423979
13018,0.15144394
13019,0.07397954
13020,0.21054035
13021,0.17596892
13022,0.29855374
13023,0.20266324
13024,0.042059045
13025,0.08954259
13026,0.04404161
13027,0.21461016
13028,0.27363533
13029,0.4587313
13030,0.120295286
13031,0.3119619
13032,0.5161299
13033,0.092245474
13034,0.12559986
13035,0.3028859
13036,0.26568118
13037,0.36779088
13038,0.5561957
13039,0.1957397
13040,0.019908216
13041,0.017957488
13042,0.3783658
13043,0.19987631
13044,0.2550661
13045,0.2855259
13046,0.19139479
13047,0.18170978
13048,0.022016011
13049,0.14726113
13050,0.24131635
13051,0.4828573
13052,0.11133225
13053,0.06629475
13054,0.035696134
13055,0.17518307
13056,0.08719657
13057,0.097880535
13058,0.16163892
13059,0.07845675
13060,0.13433917
13061,0.23317817
13062,0.15715708
13063,0.26880246
13064,0.13446438
13065,0.23422167
13066,0.050182726
13067,0.18455993
13068,0.48695138
13069,0.062811784
13070,0.22915864
13071,0.3564641
13072,0.10071661
13073,0.1885002
13074,0.08895651
13075,0.1888698
13076,0.40852928
13077,0.13122234
13078,0.4625267
13079,0.0014720662
13080,0.24929005
13081,0.041195236
13082,0.32095683
13083,0.22622201
13084,0.2747311
13085,0.09863398
13086,0.096376956
13087,0.0046551586
13088,0.8336717
13089,0.12977304
13090,0.059079103
13091,0.119066335
13092,0.121213816
13093,0.17943704
13094,0.11690045
13095,0.7315285
13096,0.2372397
13097,0.08392994
13098,0.08274527
13099,0.52003694
13100,0.38689622
13101,0.3945294
13102,0.14110254
13103,0.1362693
13104,0.11454955
13105,0.310235
13106,0.0027819593
13107,0.06704078
13108,0.16876434
13109,0.04004736
13110,0.23906355
13111,0.085467085
13112,0.09618267
13113,0.1290045
13114,0.032028336
13115,0.028619409
13116,0.5178019
13117,0.14816315
13118,0.29394856
13119,0.0643309
13120,0.38878325
13121,0.102803476
13122,0.027317466
13123,0.13474667
13124,0.044685755
13125,0.25098237
13126,0.06426072
13127,0.11970193
13128,0.09596592
13129,0.046138056
13130,0.27565336
13131,0.07342536
13132,0.73175627
13133,0.093685046
13134,0.05440919
13135,0.27558473
13136,0.21705675
13137,0.30615938
13138,0.031274464
13139,0.3654928
13140,0.07612406
13141,0.002531611
13142,0.12850514
13143,0.08870104
13144,0.70617324
13145,0.13609144
13146,0.13749532
13147,0.13601136
13148,0.09293405
13149,0.70266396
13150,0.67804277
13151,0.09872833
13152,0.20805743
13153,0.10421063
13154,0.31921628
13155,0.53974795
13156,0.09506349
13157,0.1957229
13158,0.26947495
13159,0.101818465
13160,0.013503959
13161,0.04352455
13162,0.09307982
13163,0.25397247
13164,0.15819997
13165,0.001123937
13166,0.17913327
13167,0.15710932
13168,0.21024299
13169,0.22380999
13170,0.36444867
13171,0.29109058
13172,0.619716
13173,0.3428848
13174,0.33329335
13175,0.13040444
13176,0.4421502
13177,0.11371267
13178,0.29494238
13179,0.23820597
13180,0.111340776
13181,0.1719768
13182,0.019414265
13183,0.18697524
13184,0.17987013
13185,0.11365321
13186,0.3959075
13187,0.008471878
13188,0.25335035
13189,0.10866234
13190,0.06255257
13191,0.16554596
13192,0.25387147
13193,0.15836722
13194,0.1558305
13195,0.24831061
13196,0.20201883
13197,0.2945422
13198,0.19774877
13199,0.17871645
13200,0.051588017
13201,0.5199555
13202,0.17575309
13203,0.29949936
13204,0.084489524
13205,0.3417503
13206,0.16800787
13207,0.07207541
13208,0.011891445
13209,0.35798153
13210,0.433672
13211,0.12239601
13212,0.5595677
13213,0.16229816
13214,0.13146922
13215,0.00547969
13216,0.31251737
13217,0.7480117
13218,0.13322753
13219,0.09830985
13220,0.22236553
13221,0.21788551
13222,0.1102156
13223,0.38204286
13224,0.14400199
13225,0.06326437
13226,0.0010775293
13227,0.07342838
13228,0.10963195
13229,0.11325415
13230,0.04123299
13231,0.37006822
13232,0.08882695
13233,0.44975007
13234,0.1790111
13235,0.28114212
13236,0.050131965
13237,0.05411821
13238,0.26181468
13239,0.14865021
13240,0.0022685889
13241,0.20814165
13242,0.1847607
13243,0.2480404
13244,0.121707805
13245,0.0007214328
13246,0.14708437
13247,0.12792782
13248,0.1784919
13249,0.15719645
13250,0.1475289
13251,0.14245357
13252,0.37568814
13253,0.10902351
13254,0.06595869
13255,0.10736212
13256,0.32123393
13257,0.14093192
13258,0.119999
13259,0.24150203
13260,0.20367861
13261,0.003828464
13262,0.0049717943
13263,0.2899715
13264,0.31022915
13265,0.0025182732
13266,0.024279589
13267,0.035076465
13268,0.03719679
13269,0.04298223
13270,0.34554493
13271,0.17314889
13272,0.14695635
13273,0.06397252
13274,0.056299455
13275,0.09151793
13276,0.32856768
13277,0.09247074
13278,0.07184628
13279,0.39434242
13280,0.18628539
13281,0.6649587
13282,0.57873636
13283,0.3252371
13284,0.16021098
13285,0.15410581
13286,0.08339526
13287,0.19397448
13288,0.09097997
13289,0.0036129926
13290,0.16001734
13291,0.13366278
13292,0.24358779
13293,0.18522015
13294,0.249623
13295,0.15505572
13296,0.2140615
13297,0.017360397
13298,0.23718068
13299,0.005317214
13300,0.09059453
13301,0.068872325
13302,0.10497615
13303,0.07694932
13304,0.37340203
13305,0.32974818
13306,0.12441043
13307,0.053747747
13308,0.20370662
13309,0.36920938
13310,0.32550496
13311,0.18434975
13312,0.063492626
13313,0.21768473
13314,0.15062486
13315,0.038956366
13316,0.28390828
13317,0.74522895
13318,0.039083548
13319,0.1978518
13320,0.100304894
13321,0.11508765
13322,0.06272521
13323,0.29897854
13324,0.23928717
13325,0.16048682
13326,0.06470104
13327,0.09534656
13328,0.17663248
13329,0.42478308
13330,0.21645704
13331,0.0874417
13332,0.12960684
13333,0.20389256
13334,0.10730068
13335,0.18133646
13336,0.03171334
13337,0.11729135
13338,0.28320956
13339,0.0089293765
13340,0.20651793
13341,0.14097771
13342,0.001741341
13343,0.009451759
13344,0.1912297
13345,0.04273193
13346,0.16546318
13347,0.1793561
13348,0.2274282
13349,0.39646876
13350,0.19505236
13351,0.090272434
13352,0.21978366
13353,0.0840593
13354,0.26265916
13355,0.0015572328
13356,0.20424421
13357,0.34599227
13358,0.10624285
13359,0.1481514
13360,0.20064181
13361,0.35961968
13362,0.06475436
13363,0.19962515
13364,0.054437302
13365,0.33446023
13366,0.9680922
13367,0.16505966
13368,0.2733367
13369,0.00634882
13370,0.26529288
13371,0.09330871
13372,0.18119037
13373,0.33928612
13374,0.15658511
13375,0.18748754
13376,0.2573715
13377,0.010164979
13378,0.03435797
13379,0.05414017
13380,0.03179161
13381,0.34361503
13382,0.06974343
13383,0.12519394
13384,0.07509817
13385,0.19987461
13386,0.05584854
13387,0.22031745
13388,0.23774156
13389,0.114213675
13390,0.075049825
13391,0.020783586
13392,0.13130869
13393,0.33337858
13394,0.24593282
13395,0.013791985
13396,0.2960785
13397,0.10476877
13398,0.17808518
13399,0.8049454
13400,0.20341614
13401,0.044560667
13402,0.19689345
13403,0.13458444
13404,0.05268373
13405,0.101235956
13406,0.08750123
13407,0.103971556
13408,0.10101409
13409,0.29320815
13410,0.13321339
13411,0.17473522
13412,0.025629755
13413,0.37034935
13414,0.1783566
13415,0.2282143
13416,0.026164353
13417,0.063900255
13418,0.0739537
13419,0.21354327
13420,0.26860654
13421,0.2772369
13422,0.22985664
13423,0.04658473
13424,0.15636528
13425,0.06369978
13426,0.2802607
13427,0.42903733
13428,0.41439295
13429,0.15877025
13430,0.2096189
13431,0.043966338
13432,0.038652547
13433,0.08957441
13434,0.08296884
13435,0.048611242
13436,0.086786725
13437,0.43400696
13438,0.1843945
13439,0.06762561
13440,0.20864189
13441,0.26449025
13442,0.24755634
13443,0.12075048
13444,0.06975768
13445,0.10729032
13446,0.18647414
13447,0.022862671
13448,0.10277157
13449,0.16357884
13450,0.29607698
13451,0.31076878
13452,0.012258538
13453,0.091093175
13454,0.16574618
13455,0.1013582
13456,0.31621194
13457,0.22029385
13458,0.16295819
13459,0.15209846
13460,0.24598558
13461,0.10296431
13462,0.17297272
13463,0.7037567
13464,0.14547707
13465,0.13902631
13466,0.104781665
13467,0.11898462
13468,0.09050129
13469,0.31891978
13470,0.10406642
13471,0.2573564
13472,0.040471207
13473,0.13872497
13474,0.04862633
13475,0.026339151
13476,0.071890354
13477,0.29915538
13478,0.13284442
13479,0.047465645
13480,0.11788762
13481,0.061108306
13482,0.031438146
13483,0.115891516
13484,0.18981026
13485,0.07781531
13486,0.1309678
13487,0.6263763
13488,0.20282698
13489,0.13537975
13490,0.3197526
13491,0.18733563
13492,0.083075725
13493,0.006418158
13494,0.18947956
13495,0.4266586
13496,0.08351364
13497,0.12743853
13498,0.0017653115
13499,0.48326597
13500,0.12950346
13501,0.13013643
13502,0.0912404
13503,0.2858123
13504,0.12600023
13505,0.28122008
13506,0.3459898
13507,0.18839043
13508,0.13820864
13509,0.03460959
13510,0.1041655
13511,0.09509267
13512,0.31332508
13513,0.27722168
13514,0.26899347
13515,0.1643997
13516,0.0035726388
13517,0.15559992
13518,0.11741875
13519,0.19327533
13520,0.18109067
13521,0.27438962
13522,0.23434988
13523,0.32139784
13524,0.0018632156
13525,0.448333
13526,0.13358727
13527,0.001120412
13528,0.2731915
13529,0.08076295
13530,0.16023256
13531,0.06794276
13532,0.16061373
13533,0.20339142
13534,0.042958807
13535,0.2515064
13536,0.2392804
13537,0.36041078
13538,0.13976759
13539,0.27495018
13540,0.11554554
13541,0.35155013
13542,0.04104521
13543,0.219003
13544,0.11445959
13545,0.19046882
13546,0.5588756
13547,0.22649425
13548,0.088484354
13549,0.080246784
13550,0.37625283
13551,0.23407975
13552,0.1334581
13553,0.06982451
13554,0.054414086
13555,0.19445513
13556,0.060373314
13557,0.26043725
13558,0.13845843
13559,0.2679915
13560,0.30756426
13561,0.11349387
13562,0.18516113
13563,0.11724642
13564,0.21241285
13565,0.19218498
13566,0.05342831
13567,0.13302754
13568,0.2308226
13569,0.26666763
13570,0.113686234
13571,0.10635621
13572,0.1363489
13573,0.29834157
13574,0.18002936
13575,0.55925405
13576,0.15057783
13577,0.089087434
13578,0.5009139
13579,0.85259265
13580,0.09476362
13581,0.07655987
13582,0.10252265
13583,0.26514262
13584,0.19733027
13585,0.37384614
13586,0.20578872
13587,0.32672995
13588,0.053045165
13589,0.3472971
13590,0.3335419
13591,0.112321354
13592,0.3354304
13593,0.11464214
13594,0.14078829
13595,0.017770326
13596,0.2934202
13597,0.14934823
13598,0.17978632
13599,0.069327354
13600,0.10138862
13601,0.34005314
13602,0.08687077
13603,0.18644217
13604,0.19544667
13605,0.19404285
13606,0.31557706
13607,0.121860474
13608,0.14927071
13609,0.30193874
13610,0.21689205
13611,0.22816682
13612,0.24272317
13613,0.08946589
13614,0.112217374
